runId,candidateSetHash,action,legacyId,managerName,fundName,field,before,after,confidence,evidenceUrls
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-161,Brookfield,Brookfield Infrastructure Fund IV,vintage,null,"""2019""",HIGH,https://bam.brookfield.com/sites/brookfield-bam-v2/files/BAM-IR-Master/Supplemental-Information/2026/Q1-26-BAM-Supplemental.pdf; https://bn.brookfield.com/press-releases/brookfield-closes-us20-billion-global-infrastructure-fund
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-164,Copenhagen Infrastructure Partners,Copenhagen Infrastructure II (CI II),fundName,null,"""Copenhagen Infrastructure II (CI II)""",HIGH,https://www.cip.com/funds/flagship-funds/; https://www.cip.com/sustainability-related-disclosures/ci-ii-sustainability-related-disclosures/
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-164,Copenhagen Infrastructure Partners,Copenhagen Infrastructure II (CI II),fundStatus,null,"""Financial Close""",HIGH,https://www.cip.com/funds/flagship-funds/; https://www.cip.com/sustainability-related-disclosures/ci-ii-sustainability-related-disclosures/
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-164,Copenhagen Infrastructure Partners,Copenhagen Infrastructure II (CI II),investmentStrategy,null,"""Closed-end flagship direct-equity fund investing in regulated and contracted renewable-energy infrastructure, including large-scale wind and solar assets in North America and other low-risk OECD markets.""",HIGH,https://www.cip.com/funds/flagship-funds/
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-164,Copenhagen Infrastructure Partners,Copenhagen Infrastructure II (CI II),legacyId,null,"""FUND-164""",HIGH,
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-164,Copenhagen Infrastructure Partners,Copenhagen Infrastructure II (CI II),managerName,null,"""Copenhagen Infrastructure Partners""",HIGH,https://www.cip.com/funds/flagship-funds/; https://www.cip.com/sustainability-related-disclosures/ci-ii-sustainability-related-disclosures/
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-164,Copenhagen Infrastructure Partners,Copenhagen Infrastructure II (CI II),regions,null,"[""Global"",""North America""]",HIGH,https://www.cip.com/funds/flagship-funds/
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-164,Copenhagen Infrastructure Partners,Copenhagen Infrastructure II (CI II),sectors,null,"[""Power & ET"",""Utilities""]",HIGH,https://www.cip.com/funds/flagship-funds/
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-164,Copenhagen Infrastructure Partners,Copenhagen Infrastructure II (CI II),size,null,"""€2.0B total commitments""",HIGH,https://www.cip.com/funds/flagship-funds/
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-164,Copenhagen Infrastructure Partners,Copenhagen Infrastructure II (CI II),sizeAsOf,null,"""2015-07-31""",HIGH,https://www.cip.com/funds/flagship-funds/
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-164,Copenhagen Infrastructure Partners,Copenhagen Infrastructure II (CI II),sizeBasis,null,"""FINAL_CLOSE""",HIGH,https://www.cip.com/funds/flagship-funds/
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-164,Copenhagen Infrastructure Partners,Copenhagen Infrastructure II (CI II),sizeNativeAmount,null,"""2000000000""",HIGH,https://www.cip.com/funds/flagship-funds/
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-164,Copenhagen Infrastructure Partners,Copenhagen Infrastructure II (CI II),sizeNativeCurrency,null,"""EUR""",HIGH,https://www.cip.com/funds/flagship-funds/
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-164,Copenhagen Infrastructure Partners,Copenhagen Infrastructure II (CI II),sourceUrls,null,"[""https://www.cip.com/funds/flagship-funds/"",""https://www.cip.com/sustainability-related-disclosures/ci-ii-sustainability-related-disclosures/""]",HIGH,
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-164,Copenhagen Infrastructure Partners,Copenhagen Infrastructure II (CI II),strategies,null,"[""Core-Plus"",""Greenfield""]",HIGH,https://www.cip.com/funds/flagship-funds/
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-164,Copenhagen Infrastructure Partners,Copenhagen Infrastructure II (CI II),strategyUrl,null,"""https://www.cip.com/funds/flagship-funds/""",HIGH,
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-164,Copenhagen Infrastructure Partners,Copenhagen Infrastructure II (CI II),structure,null,"""Closed-End""",HIGH,https://www.cip.com/funds/flagship-funds/
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-164,Copenhagen Infrastructure Partners,Copenhagen Infrastructure II (CI II),vintage,null,"""2014""",HIGH,https://www.cip.com/funds/flagship-funds/
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-165,Copenhagen Infrastructure Partners,Copenhagen Infrastructure III (CI III),fundName,null,"""Copenhagen Infrastructure III (CI III)""",HIGH,https://www.cip.com/funds/flagship-funds/; https://www.cip.com/sustainability-related-disclosures/ci-iii-sustainability-related-disclosures/
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-165,Copenhagen Infrastructure Partners,Copenhagen Infrastructure III (CI III),fundStatus,null,"""Financial Close""",HIGH,https://www.cip.com/funds/flagship-funds/; https://www.cip.com/sustainability-related-disclosures/ci-iii-sustainability-related-disclosures/
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-165,Copenhagen Infrastructure Partners,Copenhagen Infrastructure III (CI III),investmentStrategy,null,"""Closed-end flagship direct-equity fund investing in large-scale offshore wind, onshore wind, solar, biomass, waste-to-energy, transmission and distribution, primarily in Northwestern Europe and North America.""",HIGH,https://www.cip.com/funds/flagship-funds/
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-165,Copenhagen Infrastructure Partners,Copenhagen Infrastructure III (CI III),legacyId,null,"""FUND-165""",HIGH,
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-165,Copenhagen Infrastructure Partners,Copenhagen Infrastructure III (CI III),managerName,null,"""Copenhagen Infrastructure Partners""",HIGH,https://www.cip.com/funds/flagship-funds/; https://www.cip.com/sustainability-related-disclosures/ci-iii-sustainability-related-disclosures/
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-165,Copenhagen Infrastructure Partners,Copenhagen Infrastructure III (CI III),regions,null,"[""Global"",""North America""]",HIGH,https://www.cip.com/funds/flagship-funds/
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-165,Copenhagen Infrastructure Partners,Copenhagen Infrastructure III (CI III),sectors,null,"[""Power & ET"",""Utilities""]",HIGH,https://www.cip.com/funds/flagship-funds/
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-165,Copenhagen Infrastructure Partners,Copenhagen Infrastructure III (CI III),size,null,"""€3.5B final close""",HIGH,https://www.cip.com/funds/flagship-funds/
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-165,Copenhagen Infrastructure Partners,Copenhagen Infrastructure III (CI III),sizeAsOf,null,"""2018-03-31""",HIGH,https://www.cip.com/funds/flagship-funds/
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-165,Copenhagen Infrastructure Partners,Copenhagen Infrastructure III (CI III),sizeBasis,null,"""FINAL_CLOSE""",HIGH,https://www.cip.com/funds/flagship-funds/
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-165,Copenhagen Infrastructure Partners,Copenhagen Infrastructure III (CI III),sizeNativeAmount,null,"""3500000000""",HIGH,https://www.cip.com/funds/flagship-funds/
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-165,Copenhagen Infrastructure Partners,Copenhagen Infrastructure III (CI III),sizeNativeCurrency,null,"""EUR""",HIGH,https://www.cip.com/funds/flagship-funds/
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-165,Copenhagen Infrastructure Partners,Copenhagen Infrastructure III (CI III),sourceUrls,null,"[""https://www.cip.com/funds/flagship-funds/"",""https://www.cip.com/sustainability-related-disclosures/ci-iii-sustainability-related-disclosures/""]",HIGH,
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-165,Copenhagen Infrastructure Partners,Copenhagen Infrastructure III (CI III),strategies,null,"[""Core-Plus"",""Greenfield""]",HIGH,https://www.cip.com/funds/flagship-funds/
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-165,Copenhagen Infrastructure Partners,Copenhagen Infrastructure III (CI III),strategyUrl,null,"""https://www.cip.com/funds/flagship-funds/""",HIGH,
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-165,Copenhagen Infrastructure Partners,Copenhagen Infrastructure III (CI III),structure,null,"""Closed-End""",HIGH,https://www.cip.com/funds/flagship-funds/
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-165,Copenhagen Infrastructure Partners,Copenhagen Infrastructure III (CI III),vintage,null,"""2017""",HIGH,https://www.cip.com/funds/flagship-funds/
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-166,DigitalBridge,"DigitalBridge Partners II, LP",fundName,null,"""DigitalBridge Partners II, LP""",HIGH,https://ir.digitalbridge.com/news-releases/news-release-details/digitalbridge-surpasses-target-close-second-flagship-fund-83; https://ir.digitalbridge.com/node/11786/html; https://ir.digitalbridge.com/static-files/e9b2a84d-4cd5-46d7-b01e-d19cc58e82f9
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-166,DigitalBridge,"DigitalBridge Partners II, LP",fundStatus,null,"""Financial Close""",HIGH,https://ir.digitalbridge.com/news-releases/news-release-details/digitalbridge-surpasses-target-close-second-flagship-fund-83; https://ir.digitalbridge.com/node/11786/html; https://ir.digitalbridge.com/static-files/e9b2a84d-4cd5-46d7-b01e-d19cc58e82f9
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-166,DigitalBridge,"DigitalBridge Partners II, LP",investmentStrategy,null,"""Flagship value-add digital infrastructure fund investing across data centers, fiber, towers, small cells, edge infrastructure and related connectivity platforms.""",HIGH,https://ir.digitalbridge.com/news-releases/news-release-details/digitalbridge-surpasses-target-close-second-flagship-fund-83; https://ir.digitalbridge.com/node/11786/html
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-166,DigitalBridge,"DigitalBridge Partners II, LP",legacyId,null,"""FUND-166""",HIGH,
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-166,DigitalBridge,"DigitalBridge Partners II, LP",managerName,null,"""DigitalBridge""",HIGH,https://ir.digitalbridge.com/news-releases/news-release-details/digitalbridge-surpasses-target-close-second-flagship-fund-83; https://ir.digitalbridge.com/node/11786/html; https://ir.digitalbridge.com/static-files/e9b2a84d-4cd5-46d7-b01e-d19cc58e82f9
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-166,DigitalBridge,"DigitalBridge Partners II, LP",regions,null,"[""Global"",""North America""]",HIGH,https://ir.digitalbridge.com/news-releases/news-release-details/digitalbridge-surpasses-target-close-second-flagship-fund-83; https://ir.digitalbridge.com/node/11786/html
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-166,DigitalBridge,"DigitalBridge Partners II, LP",sectors,null,"[""Digital""]",HIGH,https://ir.digitalbridge.com/news-releases/news-release-details/digitalbridge-surpasses-target-close-second-flagship-fund-83; https://ir.digitalbridge.com/node/11786/html
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-166,DigitalBridge,"DigitalBridge Partners II, LP",size,null,"""$8.3B final close""",HIGH,https://ir.digitalbridge.com/news-releases/news-release-details/digitalbridge-surpasses-target-close-second-flagship-fund-83; https://ir.digitalbridge.com/node/11786/html
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-166,DigitalBridge,"DigitalBridge Partners II, LP",sizeAsOf,null,"""2021-12-31""",HIGH,https://ir.digitalbridge.com/news-releases/news-release-details/digitalbridge-surpasses-target-close-second-flagship-fund-83; https://ir.digitalbridge.com/node/11786/html
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-166,DigitalBridge,"DigitalBridge Partners II, LP",sizeBasis,null,"""FINAL_CLOSE""",HIGH,https://ir.digitalbridge.com/news-releases/news-release-details/digitalbridge-surpasses-target-close-second-flagship-fund-83; https://ir.digitalbridge.com/node/11786/html
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-166,DigitalBridge,"DigitalBridge Partners II, LP",sizeNativeAmount,null,"""8300000000""",HIGH,https://ir.digitalbridge.com/news-releases/news-release-details/digitalbridge-surpasses-target-close-second-flagship-fund-83; https://ir.digitalbridge.com/node/11786/html
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-166,DigitalBridge,"DigitalBridge Partners II, LP",sizeNativeCurrency,null,"""USD""",HIGH,https://ir.digitalbridge.com/news-releases/news-release-details/digitalbridge-surpasses-target-close-second-flagship-fund-83; https://ir.digitalbridge.com/node/11786/html
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-166,DigitalBridge,"DigitalBridge Partners II, LP",sizeUsdMm,null,8300,HIGH,https://ir.digitalbridge.com/news-releases/news-release-details/digitalbridge-surpasses-target-close-second-flagship-fund-83; https://ir.digitalbridge.com/node/11786/html
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-166,DigitalBridge,"DigitalBridge Partners II, LP",sourceUrls,null,"[""https://ir.digitalbridge.com/news-releases/news-release-details/digitalbridge-surpasses-target-close-second-flagship-fund-83"",""https://ir.digitalbridge.com/node/11786/html"",""https://ir.digitalbridge.com/static-files/e9b2a84d-4cd5-46d7-b01e-d19cc58e82f9""]",HIGH,
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-166,DigitalBridge,"DigitalBridge Partners II, LP",strategies,null,"[""Value-Add""]",HIGH,https://ir.digitalbridge.com/news-releases/news-release-details/digitalbridge-surpasses-target-close-second-flagship-fund-83; https://ir.digitalbridge.com/node/11786/html
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-166,DigitalBridge,"DigitalBridge Partners II, LP",strategyUrl,null,"""https://ir.digitalbridge.com/news-releases/news-release-details/digitalbridge-surpasses-target-close-second-flagship-fund-83""",HIGH,
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-166,DigitalBridge,"DigitalBridge Partners II, LP",structure,null,"""Closed-End""",HIGH,https://ir.digitalbridge.com/news-releases/news-release-details/digitalbridge-surpasses-target-close-second-flagship-fund-83; https://ir.digitalbridge.com/node/11786/html
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-166,DigitalBridge,"DigitalBridge Partners II, LP",vintage,null,"""2020""",HIGH,https://ir.digitalbridge.com/news-releases/news-release-details/digitalbridge-surpasses-target-close-second-flagship-fund-83; https://ir.digitalbridge.com/node/11786/html
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-167,DigitalBridge,"DigitalBridge Partners, LP",fundName,null,"""DigitalBridge Partners, LP""",HIGH,https://ir.digitalbridge.com/node/12381/html; https://ir.digitalbridge.com/static-files/9e7ef26e-8303-4476-bcba-65eb1e479c06; https://ir.digitalbridge.com/static-files/e9b2a84d-4cd5-46d7-b01e-d19cc58e82f9
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-167,DigitalBridge,"DigitalBridge Partners, LP",fundStatus,null,"""Financial Close""",HIGH,https://ir.digitalbridge.com/node/12381/html; https://ir.digitalbridge.com/static-files/9e7ef26e-8303-4476-bcba-65eb1e479c06; https://ir.digitalbridge.com/static-files/e9b2a84d-4cd5-46d7-b01e-d19cc58e82f9
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-167,DigitalBridge,"DigitalBridge Partners, LP",investmentStrategy,null,"""Flagship value-add digital infrastructure fund investing across connectivity, towers, fiber and data-center platforms.""",HIGH,https://ir.digitalbridge.com/node/12381/html; https://ir.digitalbridge.com/static-files/9e7ef26e-8303-4476-bcba-65eb1e479c06
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-167,DigitalBridge,"DigitalBridge Partners, LP",legacyId,null,"""FUND-167""",HIGH,
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-167,DigitalBridge,"DigitalBridge Partners, LP",managerName,null,"""DigitalBridge""",HIGH,https://ir.digitalbridge.com/node/12381/html; https://ir.digitalbridge.com/static-files/9e7ef26e-8303-4476-bcba-65eb1e479c06; https://ir.digitalbridge.com/static-files/e9b2a84d-4cd5-46d7-b01e-d19cc58e82f9
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-167,DigitalBridge,"DigitalBridge Partners, LP",regions,null,"[""Global"",""North America""]",HIGH,https://ir.digitalbridge.com/static-files/9e7ef26e-8303-4476-bcba-65eb1e479c06
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-167,DigitalBridge,"DigitalBridge Partners, LP",sectors,null,"[""Digital""]",HIGH,https://ir.digitalbridge.com/static-files/9e7ef26e-8303-4476-bcba-65eb1e479c06
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-167,DigitalBridge,"DigitalBridge Partners, LP",size,null,"""$4.059B final close""",HIGH,https://ir.digitalbridge.com/static-files/9e7ef26e-8303-4476-bcba-65eb1e479c06
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-167,DigitalBridge,"DigitalBridge Partners, LP",sizeAsOf,null,"""2019-12-31""",HIGH,https://ir.digitalbridge.com/static-files/9e7ef26e-8303-4476-bcba-65eb1e479c06
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-167,DigitalBridge,"DigitalBridge Partners, LP",sizeBasis,null,"""FINAL_CLOSE""",HIGH,https://ir.digitalbridge.com/static-files/9e7ef26e-8303-4476-bcba-65eb1e479c06
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-167,DigitalBridge,"DigitalBridge Partners, LP",sizeNativeAmount,null,"""4059000000""",HIGH,https://ir.digitalbridge.com/static-files/9e7ef26e-8303-4476-bcba-65eb1e479c06
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-167,DigitalBridge,"DigitalBridge Partners, LP",sizeNativeCurrency,null,"""USD""",HIGH,https://ir.digitalbridge.com/static-files/9e7ef26e-8303-4476-bcba-65eb1e479c06
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-167,DigitalBridge,"DigitalBridge Partners, LP",sizeUsdMm,null,4059,HIGH,https://ir.digitalbridge.com/static-files/9e7ef26e-8303-4476-bcba-65eb1e479c06
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-167,DigitalBridge,"DigitalBridge Partners, LP",sourceUrls,null,"[""https://ir.digitalbridge.com/node/12381/html"",""https://ir.digitalbridge.com/static-files/9e7ef26e-8303-4476-bcba-65eb1e479c06"",""https://ir.digitalbridge.com/static-files/e9b2a84d-4cd5-46d7-b01e-d19cc58e82f9""]",HIGH,
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-167,DigitalBridge,"DigitalBridge Partners, LP",strategies,null,"[""Value-Add""]",HIGH,https://ir.digitalbridge.com/node/12381/html; https://ir.digitalbridge.com/static-files/9e7ef26e-8303-4476-bcba-65eb1e479c06
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-167,DigitalBridge,"DigitalBridge Partners, LP",strategyUrl,null,"""https://ir.digitalbridge.com/node/12381/html""",HIGH,
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-167,DigitalBridge,"DigitalBridge Partners, LP",structure,null,"""Closed-End""",HIGH,https://ir.digitalbridge.com/node/12381/html; https://ir.digitalbridge.com/static-files/9e7ef26e-8303-4476-bcba-65eb1e479c06
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-167,DigitalBridge,"DigitalBridge Partners, LP",vintage,null,"""2018""",HIGH,https://ir.digitalbridge.com/static-files/9e7ef26e-8303-4476-bcba-65eb1e479c06
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-169,InfraRed Capital Partners,InfraRed Infrastructure Fund VI,fundName,null,"""InfraRed Infrastructure Fund VI""",HIGH,https://www.ircp.com/news/infrared-capital-partners-announces-1-billion-close-for-sixth-value-add-fund/
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-169,InfraRed Capital Partners,InfraRed Infrastructure Fund VI,fundStatus,null,"""Financial Close""",HIGH,https://www.ircp.com/news/infrared-capital-partners-announces-1-billion-close-for-sixth-value-add-fund/
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-169,InfraRed Capital Partners,InfraRed Infrastructure Fund VI,investmentStrategy,null,"""Value-add infrastructure equity strategy targeting energy transition, digital and transport assets across OECD markets including North America.""",HIGH,https://www.ircp.com/news/infrared-capital-partners-announces-1-billion-close-for-sixth-value-add-fund/
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-169,InfraRed Capital Partners,InfraRed Infrastructure Fund VI,legacyId,null,"""FUND-169""",HIGH,
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-169,InfraRed Capital Partners,InfraRed Infrastructure Fund VI,managerName,null,"""InfraRed Capital Partners""",HIGH,https://www.ircp.com/news/infrared-capital-partners-announces-1-billion-close-for-sixth-value-add-fund/
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-169,InfraRed Capital Partners,InfraRed Infrastructure Fund VI,regions,null,"[""Europe"",""North America""]",HIGH,https://www.ircp.com/news/infrared-capital-partners-announces-1-billion-close-for-sixth-value-add-fund/
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-169,InfraRed Capital Partners,InfraRed Infrastructure Fund VI,sectors,null,"[""Digital"",""Power & ET"",""Transportation""]",HIGH,https://www.ircp.com/news/infrared-capital-partners-announces-1-billion-close-for-sixth-value-add-fund/
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-169,InfraRed Capital Partners,InfraRed Infrastructure Fund VI,size,null,"""$1.0B+ commitments including co-investment vehicles and SMAs""",HIGH,https://www.ircp.com/news/infrared-capital-partners-announces-1-billion-close-for-sixth-value-add-fund/
