"changeId","action","requestedManager","canonicalManager","legacyId","baselineFundName","proposedFundName","confidence","vehicleType","lifecycle","northAmericaBasis","additionSizeGateBasis","additionSizeGateRationale","field","before","after","rationale","reviewReasons","evidenceUrls"
"UPD-005","UPDATE","Antin Infrastructure Partners","Antin Infrastructure Partners","FUND-006A","Antin Flagship Fund III","Antin Flagship Fund III","HIGH","NAMED_FUND","CLOSED_ACTIVE","VERIFIED_CURRENT_NA_HOLDING: FirstLight Fiber","—","—","strategyUrl","https://www.antin-ip.com/","https://www.antin-ip.com/who-we-are/strategies/flagship","The repository identity and core strategy match, but primary sources require native EUR amount metadata, final-close semantics and date, a null USD amount because no official USD equivalent was stated, and replacement of the indirect filing/homepage links with direct official fund and strategy sources.","SIZE_OR_AMOUNT_CHANGE","https://www.antin-ip.com/media/our-news/antin-infrastructure-partners-raises-e3-6-billion-fund | https://www.antin-ip.com/wp-content/uploads/2026/06/Antin-IP-SA-2025-URD.pdf | https://www.antin-ip.com/investments/firstlight-fiber | https://www.antin-ip.com/wp-content/uploads/2026/03/Antin-FY25-Results-PR.pdf | https://www.antin-ip.com/who-we-are/strategies/flagship"
"UPD-006","UPDATE","Antin Infrastructure Partners","Antin Infrastructure Partners","FUND-006B","Antin Fund III-B","Antin Fund III-B","HIGH","NAMED_FUND","CLOSED_ACTIVE","VERIFIED_CURRENT_NA_HOLDING: FirstLight Fiber","—","—","sizeUsdMm","1320","—","The repository identity and continuation-vehicle description match, but primary sources require native EUR commitment metadata and an as-of date, a null USD amount because no official USD equivalent was stated, and direct official fund and strategy sources.","SIZE_OR_AMOUNT_CHANGE","https://www.antin-ip.com/wp-content/uploads/2026/03/Antin-FY25-Results-PR.pdf | https://www.antin-ip.com/wp-content/uploads/2026/06/Antin-IP-SA-2025-URD.pdf | https://www.antin-ip.com/wp-content/uploads/2026/05/Antin-1Q26-Activity-Update-PR-VF.pdf | https://www.antin-ip.com/who-we-are/strategies/flagship"
"UPD-006","UPDATE","Antin Infrastructure Partners","Antin Infrastructure Partners","FUND-006B","Antin Fund III-B","Antin Fund III-B","HIGH","NAMED_FUND","CLOSED_ACTIVE","VERIFIED_CURRENT_NA_HOLDING: FirstLight Fiber","—","—","sizeNativeCurrency","—","EUR","The repository identity and continuation-vehicle description match, but primary sources require native EUR commitment metadata and an as-of date, a null USD amount because no official USD equivalent was stated, and direct official fund and strategy sources.","SIZE_OR_AMOUNT_CHANGE","https://www.antin-ip.com/wp-content/uploads/2026/03/Antin-FY25-Results-PR.pdf | https://www.antin-ip.com/wp-content/uploads/2026/06/Antin-IP-SA-2025-URD.pdf | https://www.antin-ip.com/wp-content/uploads/2026/05/Antin-1Q26-Activity-Update-PR-VF.pdf | https://www.antin-ip.com/who-we-are/strategies/flagship"
"UPD-006","UPDATE","Antin Infrastructure Partners","Antin Infrastructure Partners","FUND-006B","Antin Fund III-B","Antin Fund III-B","HIGH","NAMED_FUND","CLOSED_ACTIVE","VERIFIED_CURRENT_NA_HOLDING: FirstLight Fiber","—","—","sizeNativeAmount","—","1200000000","The repository identity and continuation-vehicle description match, but primary sources require native EUR commitment metadata and an as-of date, a null USD amount because no official USD equivalent was stated, and direct official fund and strategy sources.","SIZE_OR_AMOUNT_CHANGE","https://www.antin-ip.com/wp-content/uploads/2026/03/Antin-FY25-Results-PR.pdf | https://www.antin-ip.com/wp-content/uploads/2026/06/Antin-IP-SA-2025-URD.pdf | https://www.antin-ip.com/wp-content/uploads/2026/05/Antin-1Q26-Activity-Update-PR-VF.pdf | https://www.antin-ip.com/who-we-are/strategies/flagship"
"UPD-006","UPDATE","Antin Infrastructure Partners","Antin Infrastructure Partners","FUND-006B","Antin Fund III-B","Antin Fund III-B","HIGH","NAMED_FUND","CLOSED_ACTIVE","VERIFIED_CURRENT_NA_HOLDING: FirstLight Fiber","—","—","sizeBasis","—","COMMITMENTS","The repository identity and continuation-vehicle description match, but primary sources require native EUR commitment metadata and an as-of date, a null USD amount because no official USD equivalent was stated, and direct official fund and strategy sources.","SIZE_OR_AMOUNT_CHANGE","https://www.antin-ip.com/wp-content/uploads/2026/03/Antin-FY25-Results-PR.pdf | https://www.antin-ip.com/wp-content/uploads/2026/06/Antin-IP-SA-2025-URD.pdf | https://www.antin-ip.com/wp-content/uploads/2026/05/Antin-1Q26-Activity-Update-PR-VF.pdf | https://www.antin-ip.com/who-we-are/strategies/flagship"
"UPD-006","UPDATE","Antin Infrastructure Partners","Antin Infrastructure Partners","FUND-006B","Antin Fund III-B","Antin Fund III-B","HIGH","NAMED_FUND","CLOSED_ACTIVE","VERIFIED_CURRENT_NA_HOLDING: FirstLight Fiber","—","—","sizeAsOf","—","2025-12-31","The repository identity and continuation-vehicle description match, but primary sources require native EUR commitment metadata and an as-of date, a null USD amount because no official USD equivalent was stated, and direct official fund and strategy sources.","SIZE_OR_AMOUNT_CHANGE","https://www.antin-ip.com/wp-content/uploads/2026/03/Antin-FY25-Results-PR.pdf | https://www.antin-ip.com/wp-content/uploads/2026/06/Antin-IP-SA-2025-URD.pdf | https://www.antin-ip.com/wp-content/uploads/2026/05/Antin-1Q26-Activity-Update-PR-VF.pdf | https://www.antin-ip.com/who-we-are/strategies/flagship"
"UPD-006","UPDATE","Antin Infrastructure Partners","Antin Infrastructure Partners","FUND-006B","Antin Fund III-B","Antin Fund III-B","HIGH","NAMED_FUND","CLOSED_ACTIVE","VERIFIED_CURRENT_NA_HOLDING: FirstLight Fiber","—","—","sourceUrls","https://financialreports.eu/filings/835156/content/","https://www.antin-ip.com/wp-content/uploads/2026/03/Antin-FY25-Results-PR.pdf | https://www.antin-ip.com/wp-content/uploads/2026/05/Antin-1Q26-Activity-Update-PR-VF.pdf | https://www.antin-ip.com/wp-content/uploads/2026/06/Antin-IP-SA-2025-URD.pdf | https://www.antin-ip.com/investments/firstlight-fiber | https://www.antin-ip.com/who-we-are/strategies/flagship","The repository identity and continuation-vehicle description match, but primary sources require native EUR commitment metadata and an as-of date, a null USD amount because no official USD equivalent was stated, and direct official fund and strategy sources.","SIZE_OR_AMOUNT_CHANGE","https://www.antin-ip.com/wp-content/uploads/2026/03/Antin-FY25-Results-PR.pdf | https://www.antin-ip.com/wp-content/uploads/2026/06/Antin-IP-SA-2025-URD.pdf | https://www.antin-ip.com/wp-content/uploads/2026/05/Antin-1Q26-Activity-Update-PR-VF.pdf | https://www.antin-ip.com/who-we-are/strategies/flagship"
"UPD-006","UPDATE","Antin Infrastructure Partners","Antin Infrastructure Partners","FUND-006B","Antin Fund III-B","Antin Fund III-B","HIGH","NAMED_FUND","CLOSED_ACTIVE","VERIFIED_CURRENT_NA_HOLDING: FirstLight Fiber","—","—","strategyUrl","https://www.antin-ip.com/","https://www.antin-ip.com/who-we-are/strategies/flagship","The repository identity and continuation-vehicle description match, but primary sources require native EUR commitment metadata and an as-of date, a null USD amount because no official USD equivalent was stated, and direct official fund and strategy sources.","SIZE_OR_AMOUNT_CHANGE","https://www.antin-ip.com/wp-content/uploads/2026/03/Antin-FY25-Results-PR.pdf | https://www.antin-ip.com/wp-content/uploads/2026/06/Antin-IP-SA-2025-URD.pdf | https://www.antin-ip.com/wp-content/uploads/2026/05/Antin-1Q26-Activity-Update-PR-VF.pdf | https://www.antin-ip.com/who-we-are/strategies/flagship"
"UPD-007","UPDATE","Antin Infrastructure Partners","Antin Infrastructure Partners","FUND-006C","Antin Flagship Fund IV","Antin Flagship Fund IV","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","sizeUsdMm","7150","7600","The repository identity, strategy and native size match, but the official release states a $7.6 billion USD equivalent rather than $7.15 billion and supports native EUR amount, final-close semantics/date, and direct official source and strategy URLs.","SIZE_OR_AMOUNT_CHANGE","https://www.antin-ip.com/media/our-news/antin-infrastructure-partners-successfully-closes-fourth-fund-hard-cap-raising-e65 | https://www.antin-ip.com/wp-content/uploads/2026/03/Antin-FY25-Results-PR.pdf | https://www.antin-ip.com/wp-content/uploads/2026/05/Antin-1Q26-Activity-Update-PR-VF.pdf | https://www.antin-ip.com/who-we-are/strategies/flagship"
"UPD-007","UPDATE","Antin Infrastructure Partners","Antin Infrastructure Partners","FUND-006C","Antin Flagship Fund IV","Antin Flagship Fund IV","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","sizeNativeCurrency","—","EUR","The repository identity, strategy and native size match, but the official release states a $7.6 billion USD equivalent rather than $7.15 billion and supports native EUR amount, final-close semantics/date, and direct official source and strategy URLs.","SIZE_OR_AMOUNT_CHANGE","https://www.antin-ip.com/media/our-news/antin-infrastructure-partners-successfully-closes-fourth-fund-hard-cap-raising-e65 | https://www.antin-ip.com/wp-content/uploads/2026/03/Antin-FY25-Results-PR.pdf | https://www.antin-ip.com/wp-content/uploads/2026/05/Antin-1Q26-Activity-Update-PR-VF.pdf | https://www.antin-ip.com/who-we-are/strategies/flagship"
"UPD-007","UPDATE","Antin Infrastructure Partners","Antin Infrastructure Partners","FUND-006C","Antin Flagship Fund IV","Antin Flagship Fund IV","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","sizeNativeAmount","—","6500000000","The repository identity, strategy and native size match, but the official release states a $7.6 billion USD equivalent rather than $7.15 billion and supports native EUR amount, final-close semantics/date, and direct official source and strategy URLs.","SIZE_OR_AMOUNT_CHANGE","https://www.antin-ip.com/media/our-news/antin-infrastructure-partners-successfully-closes-fourth-fund-hard-cap-raising-e65 | https://www.antin-ip.com/wp-content/uploads/2026/03/Antin-FY25-Results-PR.pdf | https://www.antin-ip.com/wp-content/uploads/2026/05/Antin-1Q26-Activity-Update-PR-VF.pdf | https://www.antin-ip.com/who-we-are/strategies/flagship"
"UPD-007","UPDATE","Antin Infrastructure Partners","Antin Infrastructure Partners","FUND-006C","Antin Flagship Fund IV","Antin Flagship Fund IV","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","sizeBasis","—","FINAL_CLOSE","The repository identity, strategy and native size match, but the official release states a $7.6 billion USD equivalent rather than $7.15 billion and supports native EUR amount, final-close semantics/date, and direct official source and strategy URLs.","SIZE_OR_AMOUNT_CHANGE","https://www.antin-ip.com/media/our-news/antin-infrastructure-partners-successfully-closes-fourth-fund-hard-cap-raising-e65 | https://www.antin-ip.com/wp-content/uploads/2026/03/Antin-FY25-Results-PR.pdf | https://www.antin-ip.com/wp-content/uploads/2026/05/Antin-1Q26-Activity-Update-PR-VF.pdf | https://www.antin-ip.com/who-we-are/strategies/flagship"
"UPD-007","UPDATE","Antin Infrastructure Partners","Antin Infrastructure Partners","FUND-006C","Antin Flagship Fund IV","Antin Flagship Fund IV","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","sizeAsOf","—","2020-07-28","The repository identity, strategy and native size match, but the official release states a $7.6 billion USD equivalent rather than $7.15 billion and supports native EUR amount, final-close semantics/date, and direct official source and strategy URLs.","SIZE_OR_AMOUNT_CHANGE","https://www.antin-ip.com/media/our-news/antin-infrastructure-partners-successfully-closes-fourth-fund-hard-cap-raising-e65 | https://www.antin-ip.com/wp-content/uploads/2026/03/Antin-FY25-Results-PR.pdf | https://www.antin-ip.com/wp-content/uploads/2026/05/Antin-1Q26-Activity-Update-PR-VF.pdf | https://www.antin-ip.com/who-we-are/strategies/flagship"
"UPD-007","UPDATE","Antin Infrastructure Partners","Antin Infrastructure Partners","FUND-006C","Antin Flagship Fund IV","Antin Flagship Fund IV","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","sourceUrls","https://financialreports.eu/filings/835156/content/","https://www.antin-ip.com/media/our-news/antin-infrastructure-partners-successfully-closes-fourth-fund-hard-cap-raising-e65 | https://www.antin-ip.com/wp-content/uploads/2026/03/Antin-FY25-Results-PR.pdf | https://www.antin-ip.com/wp-content/uploads/2026/05/Antin-1Q26-Activity-Update-PR-VF.pdf | https://www.antin-ip.com/who-we-are/strategies/flagship","The repository identity, strategy and native size match, but the official release states a $7.6 billion USD equivalent rather than $7.15 billion and supports native EUR amount, final-close semantics/date, and direct official source and strategy URLs.","SIZE_OR_AMOUNT_CHANGE","https://www.antin-ip.com/media/our-news/antin-infrastructure-partners-successfully-closes-fourth-fund-hard-cap-raising-e65 | https://www.antin-ip.com/wp-content/uploads/2026/03/Antin-FY25-Results-PR.pdf | https://www.antin-ip.com/wp-content/uploads/2026/05/Antin-1Q26-Activity-Update-PR-VF.pdf | https://www.antin-ip.com/who-we-are/strategies/flagship"
"UPD-007","UPDATE","Antin Infrastructure Partners","Antin Infrastructure Partners","FUND-006C","Antin Flagship Fund IV","Antin Flagship Fund IV","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","strategyUrl","https://www.antin-ip.com/","https://www.antin-ip.com/who-we-are/strategies/flagship","The repository identity, strategy and native size match, but the official release states a $7.6 billion USD equivalent rather than $7.15 billion and supports native EUR amount, final-close semantics/date, and direct official source and strategy URLs.","SIZE_OR_AMOUNT_CHANGE","https://www.antin-ip.com/media/our-news/antin-infrastructure-partners-successfully-closes-fourth-fund-hard-cap-raising-e65 | https://www.antin-ip.com/wp-content/uploads/2026/03/Antin-FY25-Results-PR.pdf | https://www.antin-ip.com/wp-content/uploads/2026/05/Antin-1Q26-Activity-Update-PR-VF.pdf | https://www.antin-ip.com/who-we-are/strategies/flagship"
"UPD-008","UPDATE","Antin Infrastructure Partners","Antin Infrastructure Partners","FUND-007","Antin Flagship Fund V","Antin Flagship Fund V","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","sizeUsdMm","11220","10700","The repository identity and strategy match, but the official final-close release states a $10.7 billion USD equivalent rather than $11.22 billion and supports native EUR amount, final-close semantics/date, and direct official source and strategy URLs.","SIZE_OR_AMOUNT_CHANGE","https://www.antin-ip.com/media/our-news/antin-infrastructure-partners-closes-flagship-fund-v-above-e10-billion-target | https://www.antin-ip.com/wp-content/uploads/2026/03/Antin-FY25-Results-PR.pdf | https://www.antin-ip.com/media/our-news/antin-acquires-sapphire-gas-solutions-from-apollo-funds | https://www.antin-ip.com/who-we-are/strategies/flagship"
"UPD-008","UPDATE","Antin Infrastructure Partners","Antin Infrastructure Partners","FUND-007","Antin Flagship Fund V","Antin Flagship Fund V","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","sizeNativeCurrency","—","EUR","The repository identity and strategy match, but the official final-close release states a $10.7 billion USD equivalent rather than $11.22 billion and supports native EUR amount, final-close semantics/date, and direct official source and strategy URLs.","SIZE_OR_AMOUNT_CHANGE","https://www.antin-ip.com/media/our-news/antin-infrastructure-partners-closes-flagship-fund-v-above-e10-billion-target | https://www.antin-ip.com/wp-content/uploads/2026/03/Antin-FY25-Results-PR.pdf | https://www.antin-ip.com/media/our-news/antin-acquires-sapphire-gas-solutions-from-apollo-funds | https://www.antin-ip.com/who-we-are/strategies/flagship"
"UPD-008","UPDATE","Antin Infrastructure Partners","Antin Infrastructure Partners","FUND-007","Antin Flagship Fund V","Antin Flagship Fund V","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","sizeNativeAmount","—","10200000000","The repository identity and strategy match, but the official final-close release states a $10.7 billion USD equivalent rather than $11.22 billion and supports native EUR amount, final-close semantics/date, and direct official source and strategy URLs.","SIZE_OR_AMOUNT_CHANGE","https://www.antin-ip.com/media/our-news/antin-infrastructure-partners-closes-flagship-fund-v-above-e10-billion-target | https://www.antin-ip.com/wp-content/uploads/2026/03/Antin-FY25-Results-PR.pdf | https://www.antin-ip.com/media/our-news/antin-acquires-sapphire-gas-solutions-from-apollo-funds | https://www.antin-ip.com/who-we-are/strategies/flagship"
"UPD-008","UPDATE","Antin Infrastructure Partners","Antin Infrastructure Partners","FUND-007","Antin Flagship Fund V","Antin Flagship Fund V","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","sizeBasis","—","FINAL_CLOSE","The repository identity and strategy match, but the official final-close release states a $10.7 billion USD equivalent rather than $11.22 billion and supports native EUR amount, final-close semantics/date, and direct official source and strategy URLs.","SIZE_OR_AMOUNT_CHANGE","https://www.antin-ip.com/media/our-news/antin-infrastructure-partners-closes-flagship-fund-v-above-e10-billion-target | https://www.antin-ip.com/wp-content/uploads/2026/03/Antin-FY25-Results-PR.pdf | https://www.antin-ip.com/media/our-news/antin-acquires-sapphire-gas-solutions-from-apollo-funds | https://www.antin-ip.com/who-we-are/strategies/flagship"
"UPD-008","UPDATE","Antin Infrastructure Partners","Antin Infrastructure Partners","FUND-007","Antin Flagship Fund V","Antin Flagship Fund V","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","sizeAsOf","—","2024-12-19","The repository identity and strategy match, but the official final-close release states a $10.7 billion USD equivalent rather than $11.22 billion and supports native EUR amount, final-close semantics/date, and direct official source and strategy URLs.","SIZE_OR_AMOUNT_CHANGE","https://www.antin-ip.com/media/our-news/antin-infrastructure-partners-closes-flagship-fund-v-above-e10-billion-target | https://www.antin-ip.com/wp-content/uploads/2026/03/Antin-FY25-Results-PR.pdf | https://www.antin-ip.com/media/our-news/antin-acquires-sapphire-gas-solutions-from-apollo-funds | https://www.antin-ip.com/who-we-are/strategies/flagship"
"UPD-008","UPDATE","Antin Infrastructure Partners","Antin Infrastructure Partners","FUND-007","Antin Flagship Fund V","Antin Flagship Fund V","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","sourceUrls","https://www.antin-ip.com/media/our-news/antin-infrastructure-partners-closes-flagship-fund-v-above-e10-billion-target","https://www.antin-ip.com/media/our-news/antin-infrastructure-partners-closes-flagship-fund-v-above-e10-billion-target | https://www.antin-ip.com/wp-content/uploads/2026/03/Antin-FY25-Results-PR.pdf | https://www.antin-ip.com/wp-content/uploads/2026/05/Antin-1Q26-Activity-Update-PR-VF.pdf | https://www.antin-ip.com/media/our-news/antin-acquires-sapphire-gas-solutions-from-apollo-funds | https://www.antin-ip.com/who-we-are/strategies/flagship","The repository identity and strategy match, but the official final-close release states a $10.7 billion USD equivalent rather than $11.22 billion and supports native EUR amount, final-close semantics/date, and direct official source and strategy URLs.","SIZE_OR_AMOUNT_CHANGE","https://www.antin-ip.com/media/our-news/antin-infrastructure-partners-closes-flagship-fund-v-above-e10-billion-target | https://www.antin-ip.com/wp-content/uploads/2026/03/Antin-FY25-Results-PR.pdf | https://www.antin-ip.com/media/our-news/antin-acquires-sapphire-gas-solutions-from-apollo-funds | https://www.antin-ip.com/who-we-are/strategies/flagship"
"UPD-008","UPDATE","Antin Infrastructure Partners","Antin Infrastructure Partners","FUND-007","Antin Flagship Fund V","Antin Flagship Fund V","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","strategyUrl","https://www.antin-ip.com/","https://www.antin-ip.com/who-we-are/strategies/flagship","The repository identity and strategy match, but the official final-close release states a $10.7 billion USD equivalent rather than $11.22 billion and supports native EUR amount, final-close semantics/date, and direct official source and strategy URLs.","SIZE_OR_AMOUNT_CHANGE","https://www.antin-ip.com/media/our-news/antin-infrastructure-partners-closes-flagship-fund-v-above-e10-billion-target | https://www.antin-ip.com/wp-content/uploads/2026/03/Antin-FY25-Results-PR.pdf | https://www.antin-ip.com/media/our-news/antin-acquires-sapphire-gas-solutions-from-apollo-funds | https://www.antin-ip.com/who-we-are/strategies/flagship"
"UPD-009","UPDATE","Antin Infrastructure Partners","Antin Infrastructure Partners","FUND-008","Antin Mid Cap Fund I","Antin Mid Cap Fund I","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","sizeUsdMm","2420","2600","The repository identity and core strategy match, but the official release states a $2.6 billion USD equivalent rather than $2.42 billion, supports native EUR amount and final-close semantics/date, evidences energy-and-environment exposure mapped to Power & ET, and provides direct official source and strategy URLs.","SIZE_OR_AMOUNT_CHANGE","https://www.antin-ip.com/media/our-news/antin-infrastructure-partners-closes-inaugural-mid-cap-fund-e22-billion-hard-cap | https://www.antin-ip.com/wp-content/uploads/2026/03/Antin-FY25-Results-PR.pdf | https://www.antin-ip.com/wp-content/uploads/2026/05/Antin-1Q26-Activity-Update-PR-VF.pdf | https://www.antin-ip.com/who-we-are/strategies/mid-cap"
"UPD-009","UPDATE","Antin Infrastructure Partners","Antin Infrastructure Partners","FUND-008","Antin Mid Cap Fund I","Antin Mid Cap Fund I","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","sizeNativeCurrency","—","EUR","The repository identity and core strategy match, but the official release states a $2.6 billion USD equivalent rather than $2.42 billion, supports native EUR amount and final-close semantics/date, evidences energy-and-environment exposure mapped to Power & ET, and provides direct official source and strategy URLs.","SIZE_OR_AMOUNT_CHANGE","https://www.antin-ip.com/media/our-news/antin-infrastructure-partners-closes-inaugural-mid-cap-fund-e22-billion-hard-cap | https://www.antin-ip.com/wp-content/uploads/2026/03/Antin-FY25-Results-PR.pdf | https://www.antin-ip.com/wp-content/uploads/2026/05/Antin-1Q26-Activity-Update-PR-VF.pdf | https://www.antin-ip.com/who-we-are/strategies/mid-cap"
"UPD-009","UPDATE","Antin Infrastructure Partners","Antin Infrastructure Partners","FUND-008","Antin Mid Cap Fund I","Antin Mid Cap Fund I","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","sizeNativeAmount","—","2200000000","The repository identity and core strategy match, but the official release states a $2.6 billion USD equivalent rather than $2.42 billion, supports native EUR amount and final-close semantics/date, evidences energy-and-environment exposure mapped to Power & ET, and provides direct official source and strategy URLs.","SIZE_OR_AMOUNT_CHANGE","https://www.antin-ip.com/media/our-news/antin-infrastructure-partners-closes-inaugural-mid-cap-fund-e22-billion-hard-cap | https://www.antin-ip.com/wp-content/uploads/2026/03/Antin-FY25-Results-PR.pdf | https://www.antin-ip.com/wp-content/uploads/2026/05/Antin-1Q26-Activity-Update-PR-VF.pdf | https://www.antin-ip.com/who-we-are/strategies/mid-cap"
"UPD-009","UPDATE","Antin Infrastructure Partners","Antin Infrastructure Partners","FUND-008","Antin Mid Cap Fund I","Antin Mid Cap Fund I","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","sizeBasis","—","FINAL_CLOSE","The repository identity and core strategy match, but the official release states a $2.6 billion USD equivalent rather than $2.42 billion, supports native EUR amount and final-close semantics/date, evidences energy-and-environment exposure mapped to Power & ET, and provides direct official source and strategy URLs.","SIZE_OR_AMOUNT_CHANGE","https://www.antin-ip.com/media/our-news/antin-infrastructure-partners-closes-inaugural-mid-cap-fund-e22-billion-hard-cap | https://www.antin-ip.com/wp-content/uploads/2026/03/Antin-FY25-Results-PR.pdf | https://www.antin-ip.com/wp-content/uploads/2026/05/Antin-1Q26-Activity-Update-PR-VF.pdf | https://www.antin-ip.com/who-we-are/strategies/mid-cap"
"UPD-009","UPDATE","Antin Infrastructure Partners","Antin Infrastructure Partners","FUND-008","Antin Mid Cap Fund I","Antin Mid Cap Fund I","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","sizeAsOf","—","2021-06-30","The repository identity and core strategy match, but the official release states a $2.6 billion USD equivalent rather than $2.42 billion, supports native EUR amount and final-close semantics/date, evidences energy-and-environment exposure mapped to Power & ET, and provides direct official source and strategy URLs.","SIZE_OR_AMOUNT_CHANGE","https://www.antin-ip.com/media/our-news/antin-infrastructure-partners-closes-inaugural-mid-cap-fund-e22-billion-hard-cap | https://www.antin-ip.com/wp-content/uploads/2026/03/Antin-FY25-Results-PR.pdf | https://www.antin-ip.com/wp-content/uploads/2026/05/Antin-1Q26-Activity-Update-PR-VF.pdf | https://www.antin-ip.com/who-we-are/strategies/mid-cap"
"UPD-009","UPDATE","Antin Infrastructure Partners","Antin Infrastructure Partners","FUND-008","Antin Mid Cap Fund I","Antin Mid Cap Fund I","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","sectors","Digital | Transportation | Social Infra","Power & ET | Digital | Transportation | Social Infra","The repository identity and core strategy match, but the official release states a $2.6 billion USD equivalent rather than $2.42 billion, supports native EUR amount and final-close semantics/date, evidences energy-and-environment exposure mapped to Power & ET, and provides direct official source and strategy URLs.","SIZE_OR_AMOUNT_CHANGE","https://www.antin-ip.com/media/our-news/antin-infrastructure-partners-closes-inaugural-mid-cap-fund-e22-billion-hard-cap | https://www.antin-ip.com/wp-content/uploads/2026/03/Antin-FY25-Results-PR.pdf | https://www.antin-ip.com/wp-content/uploads/2026/05/Antin-1Q26-Activity-Update-PR-VF.pdf | https://www.antin-ip.com/who-we-are/strategies/mid-cap"
"UPD-009","UPDATE","Antin Infrastructure Partners","Antin Infrastructure Partners","FUND-008","Antin Mid Cap Fund I","Antin Mid Cap Fund I","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","sourceUrls","https://www.antin-ip.com/media/our-news/antin-infrastructure-partners-closes-inaugural-mid-cap-fund-e22-billion-hard-cap","https://www.antin-ip.com/media/our-news/antin-infrastructure-partners-closes-inaugural-mid-cap-fund-e22-billion-hard-cap | https://www.antin-ip.com/wp-content/uploads/2026/03/Antin-FY25-Results-PR.pdf | https://www.antin-ip.com/wp-content/uploads/2026/05/Antin-1Q26-Activity-Update-PR-VF.pdf | https://www.antin-ip.com/who-we-are/strategies/mid-cap","The repository identity and core strategy match, but the official release states a $2.6 billion USD equivalent rather than $2.42 billion, supports native EUR amount and final-close semantics/date, evidences energy-and-environment exposure mapped to Power & ET, and provides direct official source and strategy URLs.","SIZE_OR_AMOUNT_CHANGE","https://www.antin-ip.com/media/our-news/antin-infrastructure-partners-closes-inaugural-mid-cap-fund-e22-billion-hard-cap | https://www.antin-ip.com/wp-content/uploads/2026/03/Antin-FY25-Results-PR.pdf | https://www.antin-ip.com/wp-content/uploads/2026/05/Antin-1Q26-Activity-Update-PR-VF.pdf | https://www.antin-ip.com/who-we-are/strategies/mid-cap"
"UPD-009","UPDATE","Antin Infrastructure Partners","Antin Infrastructure Partners","FUND-008","Antin Mid Cap Fund I","Antin Mid Cap Fund I","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","strategyUrl","https://www.antin-ip.com/","https://www.antin-ip.com/who-we-are/strategies/mid-cap","The repository identity and core strategy match, but the official release states a $2.6 billion USD equivalent rather than $2.42 billion, supports native EUR amount and final-close semantics/date, evidences energy-and-environment exposure mapped to Power & ET, and provides direct official source and strategy URLs.","SIZE_OR_AMOUNT_CHANGE","https://www.antin-ip.com/media/our-news/antin-infrastructure-partners-closes-inaugural-mid-cap-fund-e22-billion-hard-cap | https://www.antin-ip.com/wp-content/uploads/2026/03/Antin-FY25-Results-PR.pdf | https://www.antin-ip.com/wp-content/uploads/2026/05/Antin-1Q26-Activity-Update-PR-VF.pdf | https://www.antin-ip.com/who-we-are/strategies/mid-cap"
