runId,proposalHash,action,legacyId,managerName,fundName,field,before,after,confidence,evidenceUrls
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-159,BlackRock,BlackRock Global Energy & Power Infrastructure Fund III,structure,null,"""Closed-End""",HIGH,https://puc.sd.gov/commission/dockets/HydrocarbonPipeline/2022/HP22-001/testimony/intervenors/NDuganAttach2.pdf; https://www.nasdaq.com/press-release/blackrock-raises-us%245.1-billion-for-global-energy-power-infrastructure-fund-iii-third
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-159,BlackRock,BlackRock Global Energy & Power Infrastructure Fund III,vintage,null,"""2020""",HIGH,https://puc.sd.gov/commission/dockets/HydrocarbonPipeline/2022/HP22-001/testimony/intervenors/NDuganAttach2.pdf; https://www.nasdaq.com/press-release/blackrock-raises-us%245.1-billion-for-global-energy-power-infrastructure-fund-iii-third
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-160,BlackRock,BlackRock Global Renewable Power Fund III,fundName,null,"""BlackRock Global Renewable Power Fund III""",HIGH,https://portal.ct.gov/-/media/OTT/Pension-Funds/Investment-Advisory-Council/031021MeetingPacket.pdf; https://www.nasdaq.com/press-release/blackrock-real-assets-achieves-a-us%244.8-billion-final-close-for-global-renewable
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-160,BlackRock,BlackRock Global Renewable Power Fund III,fundStatus,null,"""Financial Close""",HIGH,https://www.blackrock.com/corporate/literature/whitepaper/blackrock-infrastructure-impact-report.pdf; https://www.nasdaq.com/press-release/blackrock-real-assets-achieves-a-us%244.8-billion-final-close-for-global-renewable
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-160,BlackRock,BlackRock Global Renewable Power Fund III,investmentStrategy,null,"""Global direct-equity renewable-power, storage, and grid infrastructure fund with a documented North American mandate.""",HIGH,https://portal.ct.gov/-/media/OTT/Pension-Funds/Investment-Advisory-Council/031021MeetingPacket.pdf; https://www.nasdaq.com/press-release/blackrock-real-assets-achieves-a-us%244.8-billion-final-close-for-global-renewable
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-160,BlackRock,BlackRock Global Renewable Power Fund III,legacyId,null,"""FUND-160""",HIGH,
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-160,BlackRock,BlackRock Global Renewable Power Fund III,managerName,null,"""BlackRock""",HIGH,https://portal.ct.gov/-/media/OTT/Pension-Funds/Investment-Advisory-Council/031021MeetingPacket.pdf; https://www.nasdaq.com/press-release/blackrock-real-assets-achieves-a-us%244.8-billion-final-close-for-global-renewable
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-160,BlackRock,BlackRock Global Renewable Power Fund III,regions,null,"[""Asia-Pacific"",""Europe"",""North America""]",HIGH,https://portal.ct.gov/-/media/OTT/Pension-Funds/Investment-Advisory-Council/031021MeetingPacket.pdf; https://www.blackrock.com/corporate/literature/whitepaper/blackrock-infrastructure-impact-report.pdf; https://www.nasdaq.com/press-release/blackrock-real-assets-achieves-a-us%244.8-billion-final-close-for-global-renewable
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-160,BlackRock,BlackRock Global Renewable Power Fund III,sectors,null,"[""Power & ET"",""Utilities""]",HIGH,https://portal.ct.gov/-/media/OTT/Pension-Funds/Investment-Advisory-Council/031021MeetingPacket.pdf; https://www.blackrock.com/corporate/literature/whitepaper/blackrock-infrastructure-impact-report.pdf; https://www.nasdaq.com/press-release/blackrock-real-assets-achieves-a-us%244.8-billion-final-close-for-global-renewable
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-160,BlackRock,BlackRock Global Renewable Power Fund III,size,null,"""$4.8B final close""",HIGH,https://www.nasdaq.com/press-release/blackrock-real-assets-achieves-a-us%244.8-billion-final-close-for-global-renewable
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-160,BlackRock,BlackRock Global Renewable Power Fund III,sizeAsOf,null,"""2021-04-08""",HIGH,https://www.nasdaq.com/press-release/blackrock-real-assets-achieves-a-us%244.8-billion-final-close-for-global-renewable
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-160,BlackRock,BlackRock Global Renewable Power Fund III,sizeBasis,null,"""FINAL_CLOSE""",HIGH,https://www.nasdaq.com/press-release/blackrock-real-assets-achieves-a-us%244.8-billion-final-close-for-global-renewable
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-160,BlackRock,BlackRock Global Renewable Power Fund III,sizeNativeAmount,null,"""4800000000""",HIGH,https://www.nasdaq.com/press-release/blackrock-real-assets-achieves-a-us%244.8-billion-final-close-for-global-renewable
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-160,BlackRock,BlackRock Global Renewable Power Fund III,sizeNativeCurrency,null,"""USD""",HIGH,https://www.nasdaq.com/press-release/blackrock-real-assets-achieves-a-us%244.8-billion-final-close-for-global-renewable
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-160,BlackRock,BlackRock Global Renewable Power Fund III,sizeUsdMm,null,4800,HIGH,https://www.nasdaq.com/press-release/blackrock-real-assets-achieves-a-us%244.8-billion-final-close-for-global-renewable
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-160,BlackRock,BlackRock Global Renewable Power Fund III,sourceUrls,null,"[""https://portal.ct.gov/-/media/OTT/Pension-Funds/Investment-Advisory-Council/031021MeetingPacket.pdf"",""https://www.blackrock.com/corporate/literature/whitepaper/blackrock-infrastructure-impact-report.pdf"",""https://www.nasdaq.com/press-release/blackrock-real-assets-achieves-a-us%244.8-billion-final-close-for-global-renewable""]",HIGH,
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-160,BlackRock,BlackRock Global Renewable Power Fund III,strategies,null,"[""Greenfield"",""Value-Add""]",HIGH,https://portal.ct.gov/-/media/OTT/Pension-Funds/Investment-Advisory-Council/031021MeetingPacket.pdf; https://www.nasdaq.com/press-release/blackrock-real-assets-achieves-a-us%244.8-billion-final-close-for-global-renewable
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-160,BlackRock,BlackRock Global Renewable Power Fund III,strategyUrl,null,"""https://www.nasdaq.com/press-release/blackrock-real-assets-achieves-a-us%244.8-billion-final-close-for-global-renewable""",HIGH,
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-160,BlackRock,BlackRock Global Renewable Power Fund III,structure,null,"""Closed-End""",HIGH,https://portal.ct.gov/-/media/OTT/Pension-Funds/Investment-Advisory-Council/031021MeetingPacket.pdf; https://www.nasdaq.com/press-release/blackrock-real-assets-achieves-a-us%244.8-billion-final-close-for-global-renewable
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-160,BlackRock,BlackRock Global Renewable Power Fund III,vintage,null,"""2021""",HIGH,https://portal.ct.gov/-/media/OTT/Pension-Funds/Investment-Advisory-Council/031021MeetingPacket.pdf; https://www.nasdaq.com/press-release/blackrock-real-assets-achieves-a-us%244.8-billion-final-close-for-global-renewable
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-161,Brookfield,Brookfield Infrastructure Fund IV,fundName,null,"""Brookfield Infrastructure Fund IV""",HIGH,https://bam.brookfield.com/sites/brookfield-bam-v2/files/BAM-IR-Master/Supplemental-Information/2026/Q1-26-BAM-Supplemental.pdf; https://bn.brookfield.com/press-releases/brookfield-closes-us20-billion-global-infrastructure-fund
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-161,Brookfield,Brookfield Infrastructure Fund IV,fundStatus,null,"""Financial Close""",HIGH,https://bam.brookfield.com/sites/brookfield-bam-v2/files/BAM-IR-Master/Supplemental-Information/2026/Q1-26-BAM-Supplemental.pdf; https://bn.brookfield.com/press-releases/brookfield-closes-us20-billion-global-infrastructure-fund; https://www.brookfield.com/about-us/investments/genesee-wyoming
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-161,Brookfield,Brookfield Infrastructure Fund IV,investmentStrategy,null,"""Fourth flagship global infrastructure equity fund applying Brookfield's operations-oriented and value-focused investment model across utility, transport, midstream and data infrastructure.""",HIGH,https://bn.brookfield.com/press-releases/brookfield-closes-us20-billion-global-infrastructure-fund
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-161,Brookfield,Brookfield Infrastructure Fund IV,legacyId,null,"""FUND-161""",HIGH,
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-161,Brookfield,Brookfield Infrastructure Fund IV,managerName,null,"""Brookfield""",HIGH,https://bam.brookfield.com/sites/brookfield-bam-v2/files/BAM-IR-Master/Supplemental-Information/2026/Q1-26-BAM-Supplemental.pdf; https://bn.brookfield.com/press-releases/brookfield-closes-us20-billion-global-infrastructure-fund
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-161,Brookfield,Brookfield Infrastructure Fund IV,regions,null,"[""Global"",""North America""]",HIGH,https://bn.brookfield.com/press-releases/brookfield-closes-us20-billion-global-infrastructure-fund; https://www.brookfield.com/about-us/investments/genesee-wyoming
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-161,Brookfield,Brookfield Infrastructure Fund IV,sectors,null,"[""Digital"",""Midstream"",""Power & ET"",""Transportation"",""Utilities""]",HIGH,https://bn.brookfield.com/press-releases/brookfield-closes-us20-billion-global-infrastructure-fund; https://www.brookfield.com/about-us/investments/genesee-wyoming
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-161,Brookfield,Brookfield Infrastructure Fund IV,size,null,"""$20.0B final close""",HIGH,https://bn.brookfield.com/press-releases/brookfield-closes-us20-billion-global-infrastructure-fund
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-161,Brookfield,Brookfield Infrastructure Fund IV,sizeAsOf,null,"""2020-02-07""",HIGH,https://bn.brookfield.com/press-releases/brookfield-closes-us20-billion-global-infrastructure-fund
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-161,Brookfield,Brookfield Infrastructure Fund IV,sizeBasis,null,"""FINAL_CLOSE""",HIGH,https://bn.brookfield.com/press-releases/brookfield-closes-us20-billion-global-infrastructure-fund
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-161,Brookfield,Brookfield Infrastructure Fund IV,sizeNativeAmount,null,"""20000000000""",HIGH,https://bn.brookfield.com/press-releases/brookfield-closes-us20-billion-global-infrastructure-fund
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-161,Brookfield,Brookfield Infrastructure Fund IV,sizeNativeCurrency,null,"""USD""",HIGH,https://bn.brookfield.com/press-releases/brookfield-closes-us20-billion-global-infrastructure-fund
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-161,Brookfield,Brookfield Infrastructure Fund IV,sizeUsdMm,null,20000,HIGH,https://bn.brookfield.com/press-releases/brookfield-closes-us20-billion-global-infrastructure-fund
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-161,Brookfield,Brookfield Infrastructure Fund IV,sourceUrls,null,"[""https://bam.brookfield.com/sites/brookfield-bam-v2/files/BAM-IR-Master/Supplemental-Information/2026/Q1-26-BAM-Supplemental.pdf"",""https://bn.brookfield.com/press-releases/brookfield-closes-us20-billion-global-infrastructure-fund"",""https://www.brookfield.com/about-us/investments/genesee-wyoming""]",HIGH,
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-161,Brookfield,Brookfield Infrastructure Fund IV,strategies,null,"[""Core-Plus""]",HIGH,https://bam.brookfield.com/sites/brookfield-bam-v2/files/BAM-IR-Master/Supplemental-Information/2026/Q1-26-BAM-Supplemental.pdf; https://bn.brookfield.com/press-releases/brookfield-closes-us20-billion-global-infrastructure-fund
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-161,Brookfield,Brookfield Infrastructure Fund IV,strategyUrl,null,"""https://bn.brookfield.com/press-releases/brookfield-closes-us20-billion-global-infrastructure-fund""",HIGH,
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-161,Brookfield,Brookfield Infrastructure Fund IV,structure,null,"""Closed-End""",HIGH,https://bn.brookfield.com/press-releases/brookfield-closes-us20-billion-global-infrastructure-fund
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-161,Brookfield,Brookfield Infrastructure Fund IV,vintage,null,"""2019""",HIGH,https://bam.brookfield.com/sites/brookfield-bam-v2/files/BAM-IR-Master/Supplemental-Information/2026/Q1-26-BAM-Supplemental.pdf; https://bn.brookfield.com/press-releases/brookfield-closes-us20-billion-global-infrastructure-fund
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-164,Copenhagen Infrastructure Partners,Copenhagen Infrastructure II (CI II),fundName,null,"""Copenhagen Infrastructure II (CI II)""",HIGH,https://www.cip.com/funds/flagship-funds/; https://www.cip.com/sustainability-related-disclosures/ci-ii-sustainability-related-disclosures/
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-164,Copenhagen Infrastructure Partners,Copenhagen Infrastructure II (CI II),fundStatus,null,"""Financial Close""",HIGH,https://www.cip.com/funds/flagship-funds/; https://www.cip.com/sustainability-related-disclosures/ci-ii-sustainability-related-disclosures/
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-164,Copenhagen Infrastructure Partners,Copenhagen Infrastructure II (CI II),investmentStrategy,null,"""Closed-end flagship direct-equity fund investing in regulated and contracted renewable-energy infrastructure, including large-scale wind and solar assets in North America and other low-risk OECD markets.""",HIGH,https://www.cip.com/funds/flagship-funds/
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-164,Copenhagen Infrastructure Partners,Copenhagen Infrastructure II (CI II),legacyId,null,"""FUND-164""",HIGH,
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-164,Copenhagen Infrastructure Partners,Copenhagen Infrastructure II (CI II),managerName,null,"""Copenhagen Infrastructure Partners""",HIGH,https://www.cip.com/funds/flagship-funds/; https://www.cip.com/sustainability-related-disclosures/ci-ii-sustainability-related-disclosures/
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-164,Copenhagen Infrastructure Partners,Copenhagen Infrastructure II (CI II),regions,null,"[""Global"",""North America""]",HIGH,https://www.cip.com/funds/flagship-funds/
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-164,Copenhagen Infrastructure Partners,Copenhagen Infrastructure II (CI II),sectors,null,"[""Power & ET"",""Utilities""]",HIGH,https://www.cip.com/funds/flagship-funds/
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-164,Copenhagen Infrastructure Partners,Copenhagen Infrastructure II (CI II),size,null,"""€2.0B total commitments""",HIGH,https://www.cip.com/funds/flagship-funds/
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-164,Copenhagen Infrastructure Partners,Copenhagen Infrastructure II (CI II),sizeAsOf,null,"""2015-07-31""",HIGH,https://www.cip.com/funds/flagship-funds/
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-164,Copenhagen Infrastructure Partners,Copenhagen Infrastructure II (CI II),sizeBasis,null,"""FINAL_CLOSE""",HIGH,https://www.cip.com/funds/flagship-funds/
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-164,Copenhagen Infrastructure Partners,Copenhagen Infrastructure II (CI II),sizeNativeAmount,null,"""2000000000""",HIGH,https://www.cip.com/funds/flagship-funds/
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-164,Copenhagen Infrastructure Partners,Copenhagen Infrastructure II (CI II),sizeNativeCurrency,null,"""EUR""",HIGH,https://www.cip.com/funds/flagship-funds/
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-164,Copenhagen Infrastructure Partners,Copenhagen Infrastructure II (CI II),sourceUrls,null,"[""https://www.cip.com/funds/flagship-funds/"",""https://www.cip.com/sustainability-related-disclosures/ci-ii-sustainability-related-disclosures/""]",HIGH,
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-164,Copenhagen Infrastructure Partners,Copenhagen Infrastructure II (CI II),strategies,null,"[""Core-Plus"",""Greenfield""]",HIGH,https://www.cip.com/funds/flagship-funds/
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-164,Copenhagen Infrastructure Partners,Copenhagen Infrastructure II (CI II),strategyUrl,null,"""https://www.cip.com/funds/flagship-funds/""",HIGH,
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-164,Copenhagen Infrastructure Partners,Copenhagen Infrastructure II (CI II),structure,null,"""Closed-End""",HIGH,https://www.cip.com/funds/flagship-funds/
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-164,Copenhagen Infrastructure Partners,Copenhagen Infrastructure II (CI II),vintage,null,"""2014""",HIGH,https://www.cip.com/funds/flagship-funds/
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-165,Copenhagen Infrastructure Partners,Copenhagen Infrastructure III (CI III),fundName,null,"""Copenhagen Infrastructure III (CI III)""",HIGH,https://www.cip.com/funds/flagship-funds/; https://www.cip.com/sustainability-related-disclosures/ci-iii-sustainability-related-disclosures/
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-165,Copenhagen Infrastructure Partners,Copenhagen Infrastructure III (CI III),fundStatus,null,"""Financial Close""",HIGH,https://www.cip.com/funds/flagship-funds/; https://www.cip.com/sustainability-related-disclosures/ci-iii-sustainability-related-disclosures/
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-165,Copenhagen Infrastructure Partners,Copenhagen Infrastructure III (CI III),investmentStrategy,null,"""Closed-end flagship direct-equity fund investing in large-scale offshore wind, onshore wind, solar, biomass, waste-to-energy, transmission and distribution, primarily in Northwestern Europe and North America.""",HIGH,https://www.cip.com/funds/flagship-funds/
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-165,Copenhagen Infrastructure Partners,Copenhagen Infrastructure III (CI III),legacyId,null,"""FUND-165""",HIGH,
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-165,Copenhagen Infrastructure Partners,Copenhagen Infrastructure III (CI III),managerName,null,"""Copenhagen Infrastructure Partners""",HIGH,https://www.cip.com/funds/flagship-funds/; https://www.cip.com/sustainability-related-disclosures/ci-iii-sustainability-related-disclosures/
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-165,Copenhagen Infrastructure Partners,Copenhagen Infrastructure III (CI III),regions,null,"[""Global"",""North America""]",HIGH,https://www.cip.com/funds/flagship-funds/
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-165,Copenhagen Infrastructure Partners,Copenhagen Infrastructure III (CI III),sectors,null,"[""Power & ET"",""Utilities""]",HIGH,https://www.cip.com/funds/flagship-funds/
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-165,Copenhagen Infrastructure Partners,Copenhagen Infrastructure III (CI III),size,null,"""€3.5B final close""",HIGH,https://www.cip.com/funds/flagship-funds/
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-165,Copenhagen Infrastructure Partners,Copenhagen Infrastructure III (CI III),sizeAsOf,null,"""2018-03-31""",HIGH,https://www.cip.com/funds/flagship-funds/
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-165,Copenhagen Infrastructure Partners,Copenhagen Infrastructure III (CI III),sizeBasis,null,"""FINAL_CLOSE""",HIGH,https://www.cip.com/funds/flagship-funds/
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-165,Copenhagen Infrastructure Partners,Copenhagen Infrastructure III (CI III),sizeNativeAmount,null,"""3500000000""",HIGH,https://www.cip.com/funds/flagship-funds/
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-165,Copenhagen Infrastructure Partners,Copenhagen Infrastructure III (CI III),sizeNativeCurrency,null,"""EUR""",HIGH,https://www.cip.com/funds/flagship-funds/
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-165,Copenhagen Infrastructure Partners,Copenhagen Infrastructure III (CI III),sourceUrls,null,"[""https://www.cip.com/funds/flagship-funds/"",""https://www.cip.com/sustainability-related-disclosures/ci-iii-sustainability-related-disclosures/""]",HIGH,
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-165,Copenhagen Infrastructure Partners,Copenhagen Infrastructure III (CI III),strategies,null,"[""Core-Plus"",""Greenfield""]",HIGH,https://www.cip.com/funds/flagship-funds/
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-165,Copenhagen Infrastructure Partners,Copenhagen Infrastructure III (CI III),strategyUrl,null,"""https://www.cip.com/funds/flagship-funds/""",HIGH,
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-165,Copenhagen Infrastructure Partners,Copenhagen Infrastructure III (CI III),structure,null,"""Closed-End""",HIGH,https://www.cip.com/funds/flagship-funds/
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-165,Copenhagen Infrastructure Partners,Copenhagen Infrastructure III (CI III),vintage,null,"""2017""",HIGH,https://www.cip.com/funds/flagship-funds/
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-166,DigitalBridge,"DigitalBridge Partners II, LP",fundName,null,"""DigitalBridge Partners II, LP""",HIGH,https://ir.digitalbridge.com/news-releases/news-release-details/digitalbridge-surpasses-target-close-second-flagship-fund-83; https://ir.digitalbridge.com/node/11786/html; https://ir.digitalbridge.com/static-files/e9b2a84d-4cd5-46d7-b01e-d19cc58e82f9
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-166,DigitalBridge,"DigitalBridge Partners II, LP",fundStatus,null,"""Financial Close""",HIGH,https://ir.digitalbridge.com/news-releases/news-release-details/digitalbridge-surpasses-target-close-second-flagship-fund-83; https://ir.digitalbridge.com/node/11786/html; https://ir.digitalbridge.com/static-files/e9b2a84d-4cd5-46d7-b01e-d19cc58e82f9
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-166,DigitalBridge,"DigitalBridge Partners II, LP",investmentStrategy,null,"""Flagship value-add digital infrastructure fund investing across data centers, fiber, towers, small cells, edge infrastructure and related connectivity platforms.""",HIGH,https://ir.digitalbridge.com/news-releases/news-release-details/digitalbridge-surpasses-target-close-second-flagship-fund-83; https://ir.digitalbridge.com/node/11786/html
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-166,DigitalBridge,"DigitalBridge Partners II, LP",legacyId,null,"""FUND-166""",HIGH,
